"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"CRO_T100159"	25.2091246409041	0.0378266390358052	0.348547182047924	0.108526595491465	0.913577984951276	0.999941140505314
"CRO_T100167"	161.651370986096	-0.042382419329421	0.218135753490658	-0.194293776472714	0.845945858439864	0.999941140505314
"CRO_T100172"	151.637753597958	-0.0406980458612044	0.183043146673139	-0.222341270901987	0.824048226506698	0.999941140505314
"CRO_T100176"	15.0908459858746	0.138817905877887	0.446889770402373	0.310631200514834	0.756081005204159	0.999941140505314
"CRO_T100179"	20.2288913365053	-0.152767199666331	0.425165441319524	-0.359312363658274	0.719361426218824	0.999941140505314
"CRO_T100184"	22.8378875077076	-0.218043872411836	0.420173677420886	-0.518937487351029	0.60380433497884	0.999941140505314
"CRO_T100186"	45.0055609137679	-0.164943899992055	0.28112881406598	-0.586720007837201	0.557391768006717	0.999941140505314
"CRO_T100207"	41.2306315681633	-0.2648839805894	0.32754694602729	-0.80869012458242	0.418693409955508	0.999941140505314
"CRO_T100220"	23.9280747468613	-0.178382652799143	0.370089257379299	-0.481999002246965	0.629806655055203	0.999941140505314
"CRO_T100221"	14.013209878423	0.12191683877187	0.490732937972739	0.248438263132528	0.803795331653732	0.999941140505314
"CRO_T100222"	20.5087175161171	-0.244944400529036	0.397166940858424	-0.616729076190532	0.537413439469526	0.999941140505314
"CRO_T100233"	10.0191447368606	-0.202867447917523	0.553925534765245	-0.366235956252673	0.714189013981818	0.999941140505314
"CRO_T100235"	208.674640890055	-0.132202110109129	0.16479234116384	-0.802234552743508	0.422417292641847	0.999941140505314
"CRO_T100251"	38.1599285848348	0.0762457172969663	0.308779783534001	0.246925871973644	0.804965593240048	0.999941140505314
"CRO_T100269"	1.91223167253118	4.82990454494112	3.10256096183223	1.55674766889634	0.11953040615352	0.999941140505314
"CRO_T100276"	5.53099260177646	6.29791144149645	3.24268071209594	1.9421928955274	0.0521137528379002	0.999941140505314
"CRO_T100278"	137.370235235632	-0.0452460927444821	0.170268543117827	-0.265733716375146	0.790444294745289	0.999941140505314
"CRO_T100284"	19.0010909654122	-0.0575210027931197	0.414040751825578	-0.138925945186553	0.889508668477905	0.999941140505314
"CRO_T100317"	13.0726446975383	-0.0242690961678823	0.527095840336298	-0.0460430424804684	0.96327594332996	0.999941140505314
"CRO_T100323"	213.389285798612	-0.364681037188655	0.190108404230476	-1.91827940834503	0.0550755919851267	0.999941140505314
"CRO_T100327"	14.5289350380028	0.0442573139647597	0.455765742320727	0.0971053983553142	0.92264269385719	0.999941140505314
"CRO_T100342"	13.6593609686467	-0.0298475912109072	0.488131841640758	-0.0611465769382724	0.951242475489348	0.999941140505314
"CRO_T100400"	46.0749887538264	0.0299865560244497	0.274149406416118	0.109380342698735	0.912900824446041	0.999941140505314
"CRO_T100403"	18.6386610800127	0.0235763859922852	0.411037846022635	0.0573581878662017	0.954259869386405	0.999941140505314
"CRO_T100409"	13.9727286719751	-0.02484088237283	0.465159823264601	-0.0534028975213097	0.95741089662097	0.999941140505314
"CRO_T100437"	20.7659488434058	-0.124049345980957	0.392882980643516	-0.315741205632712	0.752198947796022	0.999941140505314
"CRO_T100438"	35.2011567482295	0.00896693161499591	0.300525205513176	0.0298375359221001	0.976196622747114	0.999941140505314
"CRO_T100439"	9.085722490044	0.162661508908351	0.574200768506673	0.283283335428801	0.776959650705549	0.999941140505314
